%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.position0,field.position1,field.position2,field.position3,field.position4,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4
147271000000,7340,147271000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5451446160945981,0.545150000622872,-0.16310152513701226,0.16307924475084956,-5.114199431800904e-13,-3.4714306067147055e-12,3.960050311361438e-11,-3.0240534128964245e-11,-1.4225691221410588e-11,0.0,0.0,0.0,0.0,0.0
147291000000,7341,147291000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5461446062196238,0.5461500006227968,-0.16340071164457548,0.16337839038807545,-5.14263205229669e-13,-3.476878437320263e-12,3.966712816130549e-11,-3.029135510424968e-11,-1.424784048487774e-11,0.0,0.0,0.0,0.0,0.0
147311000000,7342,147311000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5471445963446175,0.5471500006226897,-0.16369989815212627,0.16367753602529156,-5.17104197688131e-13,-3.4823276682121567e-12,3.9733718598186784e-11,-3.034214863653887e-11,-1.4269977066226738e-11,0.0,0.0,0.0,0.0,0.0
147331000000,7343,147331000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.548144586469574,0.5481500006225444,-0.1639990846596664,0.16397668166249524,-5.199427369278429e-13,-3.4877780072190968e-12,3.980027470404097e-11,-3.0392914452551256e-11,-1.4292100668139353e-11,0.0,0.0,0.0,0.0,0.0
147351000000,7344,147351000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5491445765944913,0.54915000062236,-0.16429827116719764,0.16427582729968915,-5.227798872687411e-13,-3.4932312866106132e-12,3.986679461831535e-11,-3.044365401390405e-11,-1.4314213003124963e-11,0.0,0.0,0.0,0.0,0.0
147371000000,7345,147371000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5501445667193643,0.5501500006221312,-0.16459745767471112,0.16457497293686796,-5.25615354938644e-13,-3.49868702053062e-12,3.9933278838308095e-11,-3.049436690469125e-11,-1.4336313589289444e-11,0.0,0.0,0.0,0.0,0.0
147391000000,7346,147391000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5511445568441928,0.5511500006218588,-0.16489664418221217,0.16487411857403433,-5.284485754202229e-13,-3.504144241853748e-12,3.9999728181548304e-11,-3.054505224883048e-11,-1.4358401485933097e-11,0.0,0.0,0.0,0.0,0.0
147411000000,7347,147411000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5521445469689752,0.5521500006215394,-0.16519583068970078,0.1651732642111865,-5.312801469217873e-13,-3.5096039862023966e-12,4.0066141592260994e-11,-3.0595710860763985e-11,-1.4380477651272326e-11,0.0,0.0,0.0,0.0,0.0
147431000000,7348,147431000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5531445370937078,0.5531500006211711,-0.1654950171971752,0.16547240984832445,-5.341097801289321e-13,-3.5150657626231084e-12,4.013251947893905e-11,-3.064634228295194e-11,-1.4402541596491405e-11,0.0,0.0,0.0,0.0,0.0
147451000000,7349,147451000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5541445272183942,0.554150000620754,-0.1657942037046336,0.1657715554854482,-5.369373379923538e-13,-3.520529353515238e-12,4.019886202734456e-11,-3.069694629703721e-11,-1.4424593093955911e-11,0.0,0.0,0.0,0.0,0.0
147471000000,7350,147471000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5551445173430309,0.555150000620289,-0.1660933902120778,0.16607070112255684,-5.397630002912171e-13,-3.525995075490446e-12,4.0265168868885634e-11,-3.074752311662229e-11,-1.4446632420495515e-11,0.0,0.0,0.0,0.0,0.0
147491000000,7351,147491000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5561445074676179,0.5561500006197742,-0.16639257671950602,0.16636984675965127,-5.425871380218072e-13,-3.531463576177219e-12,4.033143932354967e-11,-3.079807323273731e-11,-1.4468660167272395e-11,0.0,0.0,0.0,0.0,0.0
147511000000,7352,147511000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5571444975921569,0.5571500006192132,-0.16669176322692358,0.1666689923967306,-5.454090317389928e-13,-3.536933624021235e-12,4.039767452302997e-11,-3.0848595577557e-11,-1.4490675143031853e-11,0.0,0.0,0.0,0.0,0.0
147531000000,7353,147531000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5581444877166515,0.558150000618606,-0.16699094973432516,0.16696813803379662,-5.482288984942576e-13,-3.54240559920714e-12,4.0463874009356235e-11,-3.089909040407999e-11,-1.4512677685039566e-11,0.0,0.0,0.0,0.0,0.0
147551000000,7354,147551000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5591444778410999,0.5591500006179526,-0.16729013624171252,0.1672672836708493,-5.510476150895269e-13,-3.547881028467587e-12,4.053003631951588e-11,-3.094955895917211e-11,-1.4534669219341397e-11,0.0,0.0,0.0,0.0,0.0
147571000000,7355,147571000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5601444679655057,0.5601500006172584,-0.16758932274908922,0.16756642930788956,-5.538640054249915e-13,-3.5533578863353347e-12,4.0596163283403435e-11,-3.099999948825563e-11,-1.455664780082669e-11,0.0,0.0,0.0,0.0,0.0
147591000000,7356,147591000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5611444580898741,0.5611500006165224,-0.1678885092564535,0.16786557494491738,-5.566782644565558e-13,-3.5588365243112928e-12,4.066225454450103e-11,-3.1050412250405735e-11,-1.457861374103766e-11,0.0,0.0,0.0,0.0,0.0
147611000000,7357,147611000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5621444482142035,0.5621500006157509,-0.16818769576380532,0.16816472058193455,-5.594905899614613e-13,-3.5643172983572253e-12,4.072830973020321e-11,-3.1100797502924807e-11,-1.460056735587071e-11,0.0,0.0,0.0,0.0,0.0
147631000000,7358,147631000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5631444383384974,0.5631500006149439,-0.1684868822711465,0.16846386621894105,-5.623017862807184e-13,-3.569801591514932e-12,4.0794327400120264e-11,-3.115115632945979e-11,-1.462250993196187e-11,0.0,0.0,0.0,0.0,0.0
147651000000,7359,147651000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5641444284627593,0.564150000614104,-0.16878606877848057,0.16876301185593867,-5.651100528592393e-13,-3.5752863192277343e-12,4.086031050776214e-11,-3.1201486135592193e-11,-1.4644438522506777e-11,0.0,0.0,0.0,0.0,0.0
147671000000,7360,147671000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5651444185869945,0.5651500006132384,-0.16908525528580398,0.1690621574929274,-5.679171323836919e-13,-3.580774486490344e-12,4.092625606936122e-11,-3.125178935713968e-11,-1.466635595359987e-11,0.0,0.0,0.0,0.0,0.0
147691000000,7361,147691000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5661444087112066,0.5661500006123488,-0.16938444179312206,0.16936130312990816,-5.707218548926078e-13,-3.586264095606061e-12,4.0992166011730884e-11,-3.1302064311607286e-11,-1.468826030923585e-11,0.0,0.0,0.0,0.0,0.0
147711000000,7362,147711000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5671443988353957,0.5671500006114361,-0.16968362830043127,0.16966044876688446,-5.735245865894862e-13,-3.5917557746516863e-12,4.10580395824276e-11,-3.1352311436648635e-11,-1.4710152160281883e-11,0.0,0.0,0.0,0.0,0.0
147731000000,7363,147731000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5681443889595705,0.56815000061051,-0.1699828148077387,0.16995959440385455,-5.763257932670631e-13,-3.5972503404132546e-12,4.112387599958152e-11,-3.140253138998239e-11,-1.4732032259433212e-11,0.0,0.0,0.0,0.0,0.0
147751000000,7364,147751000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5691443790837312,0.5691500006095689,-0.17028200131504256,0.17025874004082198,-5.79124456574727e-13,-3.6027460527528275e-12,4.118967688583119e-11,-3.145272267775273e-11,-1.4753898934561483e-11,0.0,0.0,0.0,0.0,0.0
147771000000,7365,147771000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5701443692078829,0.5701500006086206,-0.1705811878223411,0.17055788567778585,-5.819213874781258e-13,-3.6082443181235067e-12,4.1255440845032785e-11,-3.150288642779484e-11,-1.477575349681808e-11,0.0,0.0,0.0,0.0,0.0
147791000000,7366,147791000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5711443593320329,0.5711500006076671,-0.17088037432963965,0.17085703131474883,-5.847164183693177e-13,-3.6137448509294015e-12,4.132116805024601e-11,-3.1553022337591126e-11,-1.4797595651570334e-11,0.0,0.0,0.0,0.0,0.0
147811000000,7367,147811000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5721443494561811,0.5721500006067153,-0.1711795608369382,0.1711561769517118,-5.875094758334191e-13,-3.6192475423600885e-12,4.138685860431158e-11,-3.1603130290751604e-11,-1.4819425274436702e-11,0.0,0.0,0.0,0.0,0.0
147831000000,7368,147831000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5731443395803346,0.5731500006057662,-0.1714787473442385,0.17145532258867568,-5.90300350499942e-13,-3.6247520252970405e-12,4.1452512736798425e-11,-3.165320991296728e-11,-1.4841241991606408e-11,0.0,0.0,0.0,0.0,0.0
147851000000,7369,147851000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.574144329704497,0.5741500006048259,-0.1717779338515406,0.17175446822564222,-5.930894820517926e-13,-3.6302590836189407e-12,4.151812971164158e-11,-3.170326183314719e-11,-1.4863046527131826e-11,0.0,0.0,0.0,0.0,0.0
147871000000,7370,147871000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5751443198286683,0.5751500006038981,-0.17207712035884448,0.1720536138626132,-5.958771218255171e-13,-3.6357691472846523e-12,4.1583708989514596e-11,-3.175328633576667e-11,-1.488483926392841e-11,0.0,0.0,0.0,0.0,0.0
147891000000,7371,147891000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5761443099528591,0.5761500006029872,-0.17237630686615724,0.17235275949958861,-5.986626881650909e-13,-3.641281228621854e-12,4.16492515174085e-11,-3.180328257596802e-11,-1.490661924340491e-11,0.0,0.0,0.0,0.0,0.0
147911000000,7372,147911000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5771443000770713,0.5771500006020975,-0.17267549337347532,0.17265190513657025,-6.014457723465694e-13,-3.646794635548726e-12,4.171475790135527e-11,-3.185324992816938e-11,-1.4928385787211335e-11,0.0,0.0,0.0,0.0,0.0
147931000000,7373,147931000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5781442902013065,0.5781500006012301,-0.17297467988079873,0.1729510507735581,-6.042271819968378e-13,-3.652310763181678e-12,4.178022673576909e-11,-3.190318950462921e-11,-1.4950140194713703e-11,0.0,0.0,0.0,0.0,0.0
147951000000,7374,147951000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5791442803255702,0.5791500006003929,-0.17327386638813103,0.17325019641055572,-6.070064125761331e-13,-3.657828759668296e-12,4.1845658791290645e-11,-3.195310054874491e-11,-1.4971881637179037e-11,0.0,0.0,0.0,0.0,0.0
147971000000,7375,147971000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5801442704498658,0.5801500005995859,-0.17357305289547398,0.17354934204756223,-6.097837384586118e-13,-3.663349094560575e-12,4.19110535326749e-11,-3.200298339887462e-11,-1.499361053488709e-11,0.0,0.0,0.0,0.0,0.0
147991000000,7376,147991000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5811442605741934,0.5811500005988135,-0.1738722394028276,0.1738484876845785,-6.125592250089519e-13,-3.668871897606905e-12,4.1976410810989007e-11,-3.20528381262321e-11,-1.5015326989865962e-11,0.0,0.0,0.0,0.0,0.0
148011000000,7377,148011000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5821442506985619,0.5821500005980784,-0.17417142591019186,0.1741476333216072,-6.153328436335034e-13,-3.6743971333082115e-12,4.204173064300839e-11,-3.210266467043786e-11,-1.503703094664579e-11,0.0,0.0,0.0,0.0,0.0
148031000000,7378,148031000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5831442408229677,0.5831500005973851,-0.17447061241756678,0.17444677895864835,-6.181038704124807e-13,-3.679923547939619e-12,4.2107014053867287e-11,-3.2152461892566577e-11,-1.505872119092111e-11,0.0,0.0,0.0,0.0,0.0
148051000000,7379,148051000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5841442309474161,0.5841500005967317,-0.17476979892495592,0.17474592459570104,-6.208733771226467e-13,-3.6854530153150305e-12,4.217225932409442e-11,-3.2202231358553034e-11,-1.508039948054039e-11,0.0,0.0,0.0,0.0,0.0
148071000000,7380,148071000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5851442210719107,0.5851500005961254,-0.1750689854323575,0.17504507023276705,-6.236404917499492e-13,-3.690984035810263e-12,4.2237467783053066e-11,-3.225197175219084e-11,-1.5102064369612303e-11,0.0,0.0,0.0,0.0,0.0
148091000000,7381,148091000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5861442111964514,0.5861500005955627,-0.1753681719397715,0.1753442158698464,-6.264061321883846e-13,-3.696518184823863e-12,4.230263781182928e-11,-3.23016843227169e-11,-1.5123717326933597e-11,0.0,0.0,0.0,0.0,0.0
148111000000,7382,148111000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5871442013210384,0.5871500005950496,-0.17566735844720327,0.17564336150694082,-6.291691449294642e-13,-3.7020535061402525e-12,4.2367771320962754e-11,-3.2351367424807073e-11,-1.5145356478737654e-11,0.0,0.0,0.0,0.0,0.0
148131000000,7383,148131000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5881441914456769,0.5881500005945854,-0.17596654495464747,0.17594250714405035,-6.319310301814023e-13,-3.707592575953048e-12,4.2432865703168734e-11,-3.2401023128258356e-11,-1.5166984242821833e-11,0.0,0.0,0.0,0.0,0.0
148151000000,7384,148151000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5891441815703597,0.5891500005941674,-0.1762657314621059,0.1762416527811732,-6.346900688755265e-13,-3.713132463534138e-12,4.2497923833617905e-11,-3.245064899168896e-11,-1.5188597820873305e-11,0.0,0.0,0.0,0.0,0.0
148171000000,7385,148171000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5901441716950941,0.5901500005938001,-0.1765649179695803,0.17654079841831116,-6.374469412312184e-13,-3.718674331053425e-12,4.256294442917108e-11,-3.250024589331966e-11,-1.5210198289482657e-11,0.0,0.0,0.0,0.0,0.0
148191000000,7386,148191000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5911441618198765,0.5911500005934807,-0.17686410447706713,0.17683994405546333,-6.402025646529127e-13,-3.724219771866115e-12,4.2627925957610526e-11,-3.2549815135509746e-11,-1.523178713793491e-11,0.0,0.0,0.0,0.0,0.0
148211000000,7387,148211000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.592144151944705,0.5921500005932083,-0.17716329098456995,0.1771390896926297,-6.429560957714407e-13,-3.729767339499391e-12,4.2692869687788684e-11,-3.2599355439064876e-11,-1.525336297177929e-11,0.0,0.0,0.0,0.0,0.0
148231000000,7388,148231000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5931441420695798,0.5931500005929804,-0.1774624774920852,0.1774382353298085,-6.457069038850952e-13,-3.735315964579036e-12,4.275777668728621e-11,-3.2648865910066045e-11,-1.527492475531826e-11,0.0,0.0,0.0,0.0,0.0
148251000000,7389,148251000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5941441321944971,0.5941500005927969,-0.17776166399961468,0.17773738096700153,-6.484563190360752e-13,-3.7408679467109974e-12,4.282264466755332e-11,-3.269834840310195e-11,-1.5296474647524672e-11,0.0,0.0,0.0,0.0,0.0
148271000000,7390,148271000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5951441223194518,0.5951500005926524,-0.1780608505071548,0.17803652660420788,-6.512032085962295e-13,-3.746421345602485e-12,4.288747543361011e-11,-3.2747801255552804e-11,-1.5318010785885165e-11,0.0,0.0,0.0,0.0,0.0
148291000000,7391,148291000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5961441124444473,0.5961500005925453,-0.1783600370147056,0.178335672241424,-6.539486838384488e-13,-3.751978071453565e-12,4.2952267032856914e-11,-3.2797225988220955e-11,-1.5339534957669473e-11,0.0,0.0,0.0,0.0,0.0
148311000000,7392,148311000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5971441025694748,0.5971500005924701,-0.17865922352226704,0.17863481787865076,-6.566916191314959e-13,-3.757536202931074e-12,4.301702133670256e-11,-3.284662099117135e-11,-1.5361045319273662e-11,0.0,0.0,0.0,0.0,0.0
148331000000,7393,148331000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.5981440926945272,0.5981500005924225,-0.1789584100298356,0.17893396351588287,-6.594330281584041e-13,-3.763097492550983e-12,4.3081736541733335e-11,-3.289598764573141e-11,-1.538254351072361e-11,0.0,0.0,0.0,0.0,0.0
148351000000,7394,148351000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.5991440828196044,0.5991500005923971,-0.17925759653741302,0.17923310915312474,-6.621718268521075e-13,-3.768660091728322e-12,4.3146414457631404e-11,-3.2945324405634136e-11,-1.5404027757620844e-11,0.0,0.0,0.0,0.0,0.0
148371000000,7395,148371000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6001440729446941,0.6001500005923859,-0.17955678304499223,0.17953225479036838,-6.649087195187813e-13,-3.774225211991524e-12,4.32110537840719e-11,-3.299463219979906e-11,-1.5425499185179407e-11,0.0,0.0,0.0,0.0,0.0
148391000000,7396,148391000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6011440630697944,0.6011500005923853,-0.17985596955257677,0.17983140042761558,-6.6764330520329e-13,-3.779792173101558e-12,4.327565514541875e-11,-3.304391042846099e-11,-1.5446957126023138e-11,0.0,0.0,0.0,0.0,0.0
148411000000,7397,148411000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6021440531948965,0.6021500005923865,-0.1801551560601613,0.18013054606486278,-6.703758515624422e-13,-3.785361447223966e-12,4.334021805024056e-11,-3.309315944527633e-11,-1.5468402006036452e-11,0.0,0.0,0.0,0.0,0.0
148431000000,7398,148431000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6031440433200057,0.6031500005923904,-0.18045434256774406,0.18042969170211176,-6.731067073995533e-13,-3.790933644184444e-12,4.3404741836965994e-11,-3.314237970135457e-11,-1.548983438169491e-11,0.0,0.0,0.0,0.0,0.0
148451000000,7399,148451000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.604144033445122,0.6041500005924068,-0.18075352907533215,0.18072883733936607,-6.758351112495894e-13,-3.796507465565569e-12,4.346922772991815e-11,-3.3191570083849495e-11,-1.55112529996982e-11,0.0,0.0,0.0,0.0,0.0
148471000000,7400,148471000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6051440235702525,0.6051500005924346,-0.18105271558292557,0.18102798297662392,-6.785620032019998e-13,-3.8020845290332645e-12,4.35336740632943e-11,-3.324073187165203e-11,-1.5532659370487734e-11,0.0,0.0,0.0,0.0,0.0
148491000000,7401,148491000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.606144013695399,0.6061500005924803,-0.18135190209052254,0.18132712861388534,-6.812862423304562e-13,-3.807662893562369e-12,4.359808275101761e-11,-3.3289863445542006e-11,-1.555405163322963e-11,0.0,0.0,0.0,0.0,0.0
148511000000,7402,148511000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6071440038205669,0.6071500005925463,-0.1816510885981284,0.18162627425115208,-6.840086140057834e-13,-3.8132439015264385e-12,4.3662452311151524e-11,-3.33389658218571e-11,-1.5575431035786973e-11,0.0,0.0,0.0,0.0,0.0
148531000000,7403,148531000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6081439939457578,0.6081500005926355,-0.18195027510573603,0.18192541988842503,-6.867292418962814e-13,-3.818827792923206e-12,4.3726782575142975e-11,-3.338803919947839e-11,-1.5596797786830557e-11,0.0,0.0,0.0,0.0,0.0
148551000000,7404,148551000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6091439840709718,0.6091500005927495,-0.1822494616133561,0.18222456552570687,-6.894467379272814e-13,-3.824412179126476e-12,4.3791075756443214e-11,-3.3437081538011096e-11,-1.561814959701717e-11,0.0,0.0,0.0,0.0,0.0
148571000000,7405,148571000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.610143974196216,0.610150000592891,-0.18254864812097793,0.18252371116299848,-6.921627528667262e-13,-3.829999902293566e-12,4.385532900113069e-11,-3.348609512857214e-11,-1.5639489138616193e-11,0.0,0.0,0.0,0.0,0.0
148591000000,7406,148591000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6111439643214851,0.6111500005930601,-0.18284783462861576,0.1828228568002972,-6.948767057519156e-13,-3.835589987294532e-12,4.391954327670785e-11,-3.3535079145172444e-11,-1.5660815467503983e-11,0.0,0.0,0.0,0.0,0.0
148611000000,7407,148611000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6121439544467879,0.6121500005932603,-0.18314702113625891,0.1831220024376039,-6.975889819851508e-13,-3.841183089299961e-12,4.3983717821953186e-11,-3.3584034061330186e-11,-1.568212917972576e-11,0.0,0.0,0.0,0.0,0.0
148631000000,7408,148631000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6131439445721192,0.6131500005934916,-0.18344620764391095,0.18342114807492038,-7.002985834569655e-13,-3.846777518083318e-12,4.404785429163212e-11,-3.363295845417773e-11,-1.570342865362484e-11,0.0,0.0,0.0,0.0,0.0
148651000000,7409,148651000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6141439346974824,0.6141500005937512,-0.18374539415157187,0.1837202937122493,-7.030068904170162e-13,-3.852375649372659e-12,4.411195031103681e-11,-3.368185424263304e-11,-1.572471611873261e-11,0.0,0.0,0.0,0.0,0.0
148671000000,7410,148671000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6151439248228758,0.6151500005940438,-0.18404458065924345,0.18401943934958354,-7.057124328324012e-13,-3.857974953176964e-12,4.4176008228941614e-11,-3.373071926879092e-11,-1.574598915172826e-11,0.0,0.0,0.0,0.0,0.0
148691000000,7411,148691000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6161439149482995,0.6161500005943674,-0.1843437671669239,0.18431858498692755,-7.084150598999943e-13,-3.863575198890669e-12,4.4240028290527684e-11,-3.377955331978418e-11,-1.5767247515572972e-11,0.0,0.0,0.0,0.0,0.0
148711000000,7412,148711000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.617143905073755,0.6171500005947204,-0.18464295367461325,0.18461773062428133,-7.111165719891522e-13,-3.869179469031983e-12,4.430400734948642e-11,-3.38283588685535e-11,-1.5788494107423737e-11,0.0,0.0,0.0,0.0,0.0
148731000000,7413,148731000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6181438951992391,0.6181500005951026,-0.18494214018231148,0.184916876261644,-7.138159126229417e-13,-3.874785978546081e-12,4.436794722805098e-11,-3.3877134446942083e-11,-1.580972721631782e-11,0.0,0.0,0.0,0.0,0.0
148751000000,7414,148751000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6191438853247533,0.6191500005955142,-0.1852413266900168,0.18521602189901465,-7.165128672469567e-13,-3.880394354373291e-12,4.443184812362984e-11,-3.392587965565188e-11,-1.5830946464443236e-11,0.0,0.0,0.0,0.0,0.0
148771000000,7415,148771000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6201438754502924,0.6201500005959524,-0.1855405131977328,0.1855151675363924,-7.192077657337265e-13,-3.886005170575331e-12,4.4495709440250686e-11,-3.397459493375904e-11,-1.585215237369136e-11,0.0,0.0,0.0,0.0,0.0
148791000000,7416,148791000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6211438655758563,0.6211500005964163,-0.1858396997054541,0.18581431317378083,-7.219006250723956e-13,-3.891618469691097e-12,4.4559531121001886e-11,-3.402328028714885e-11,-1.5873344963067796e-11,0.0,0.0,0.0,0.0,0.0
148811000000,7417,148811000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6221438557014469,0.6221500005969052,-0.1861388862131843,0.18611345881117547,-7.245912982434943e-13,-3.897234006684185e-12,4.4623313307570926e-11,-3.407193544794863e-11,-1.589452397833979e-11,0.0,0.0,0.0,0.0,0.0
148831000000,7418,148831000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6231438458270588,0.6231500005974153,-0.1864380727209216,0.18641260444857632,-7.272798076955266e-13,-3.9028518360153525e-12,4.468705596514554e-11,-3.412056044678048e-11,-1.5915689450233042e-11,0.0,0.0,0.0,0.0,0.0
148850000000,7419,148851000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6241438359526903,0.624150000597945,-0.18673725922866247,0.1867117500859825,-7.299662085304327e-13,-3.908472043350067e-12,4.475075882650368e-11,-3.416915525808471e-11,-1.5936841435125738e-11,0.0,0.0,0.0,0.0,0.0
148871000000,7420,148871000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6251438260783395,0.6251500005984925,-0.18703644573641043,0.18701089572339402,-7.326504469745146e-13,-3.9140945600831274e-12,4.4814422011415265e-11,-3.4217719822231055e-11,-1.5957979848442895e-11,0.0,0.0,0.0,0.0,0.0
148891000000,7421,148891000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6261438162040065,0.6261500005990577,-0.18733563224416372,0.18731004136081086,-7.353324602586044e-13,-3.919719289229156e-12,4.487804556728258e-11,-3.426625401610303e-11,-1.59791045768346e-11,0.0,0.0,0.0,0.0,0.0
148911000000,7422,148911000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,-0.6271438063296859,0.6271500005996353,-0.18763481875191879,0.18760918699823126,-7.380124972839155e-13,-3.925346655221998e-12,4.494162896194922e-11,-3.431475812217499e-11,-1.6000215998662076e-11,0.0,0.0,0.0,0.0,0.0
148931000000,7423,148931000000,,end,joint2,joint4,joint6,motortom2m,-3.604148091085335e-10,-0.6281437964553742,0.6281500006002227,-0.18793400525967918,0.1879083326356552,-7.406899524872898e-13,-3.930975641112819e-12,4.5005173192386204e-11,-3.4363231274153565e-11,-1.602131313049562e-11,0.0,0.0,0.0,0.0,0.0
